listing_id,niche,season,product,angle,design_text,title,tags,price_usd,est_fees_usd,est_cogs_usd,est_profit_usd,est_margin_pct,priority,status
LB-00537,Grandmas/Nanas,Christmas,T-Shirt,Photo Style,Snapshot Memory,Snapshot Memory T-Shirt | Christmas | Grandmas/Nanas,christmas gift|holiday shirt|xmas mug|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00538,Graduation Families,Evergreen,Sticker,Pun,Grade A Chaos,Grade A Chaos Sticker | Evergreen | Graduation Families,funny gift|personalized gift|custom shirt|graduation families|graduation gift|sticker|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00539,New Dads,Graduation,Sticker,Pun,Fueled by Coffee and Chaos,Fueled by Coffee and Chaos Sticker | Graduation | New Dads,graduation gift|class of 2026|grad shirt|new dads|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00540,Cat Moms,Evergreen,T-Shirt,Profession Pride,Nurse Strong,Nurse Strong T-Shirt | Evergreen | Cat Moms,funny gift|personalized gift|custom shirt|cat moms|cat gift|t-shirt|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00541,Cat Moms,Fathers Day,Sweatshirt,Custom Name,Custom Role Name,Custom Role Name Sweatshirt | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00542,Boy Moms,Christmas,Sticker,Sentimental,Built with Love,Built with Love Sticker | Christmas | Boy Moms,christmas gift|holiday shirt|xmas mug|boy moms|boy gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00543,Teachers,Back to School,T-Shirt,Sarcastic,Chaos Coordinator,Chaos Coordinator T-Shirt | Back to School | Teachers,back to school|teacher shirt|classroom decor|teachers|teachers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00544,Gamers,Graduation,Sweatshirt,Custom Name,Custom Role Name,Custom Role Name Sweatshirt | Graduation | Gamers,graduation gift|class of 2026|grad shirt|gamers|gamers gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00545,New Dads,Mothers Day,Mug,Sarcastic,Barely Functioning,Barely Functioning Mug | Mothers Day | New Dads,mothers day gift|gift for mom|mama gift|new dads|new gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00546,Grandmas/Nanas,Back to School,Sweatshirt,Pun,Vitals and Vibes,Vitals and Vibes Sweatshirt | Back to School | Grandmas/Nanas,back to school|teacher shirt|classroom decor|grandmas nanas|grandmas/nanas gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00547,Teachers,Back to School,T-Shirt,Profession Pride,Caregiver Heart,Caregiver Heart T-Shirt | Back to School | Teachers,back to school|teacher shirt|classroom decor|teachers|teachers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00548,Grandmas/Nanas,Christmas,Sticker,Profession Pride,Built for Service,Built for Service Sticker | Christmas | Grandmas/Nanas,christmas gift|holiday shirt|xmas mug|grandmas nanas|grandmas/nanas gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00549,Therapists,Fathers Day,Mug,Profession Pride,Healing Hands,Healing Hands Mug | Fathers Day | Therapists,fathers day gift|gift for dad|dad shirt|therapists|therapists gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00550,Coffee Lovers,Halloween,Mug,Photo Style,Picture + Name,Picture + Name Mug | Halloween | Coffee Lovers,halloween shirt|spooky mug|cute halloween|coffee lovers|coffee gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00551,Therapists,Back to School,Sweatshirt,Pun,Paws and Effect,Paws and Effect Sweatshirt | Back to School | Therapists,back to school|teacher shirt|classroom decor|therapists|therapists gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00552,Book Lovers,Back to School,Sweatshirt,Profession Pride,Classroom Hero,Classroom Hero Sweatshirt | Back to School | Book Lovers,back to school|teacher shirt|classroom decor|book lovers|book gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00553,Fitness Moms,Back to School,T-Shirt,Sentimental,Always in My Heart,Always in My Heart T-Shirt | Back to School | Fitness Moms,back to school|teacher shirt|classroom decor|fitness moms|fitness gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00554,Real Estate Agents,Evergreen,Sweatshirt,Minimalist,Teacher Vibes,Teacher Vibes Sweatshirt | Evergreen | Real Estate Agents,funny gift|personalized gift|custom shirt|real estate agents|real gift|sweatshirt|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00555,Cat Moms,Christmas,Sweatshirt,Profession Pride,Proud to Teach,Proud to Teach Sweatshirt | Christmas | Cat Moms,christmas gift|holiday shirt|xmas mug|cat moms|cat gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00556,Dog Moms,Graduation,Sweatshirt,Sentimental,Always in My Heart,Always in My Heart Sweatshirt | Graduation | Dog Moms,graduation gift|class of 2026|grad shirt|dog moms|dog gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00557,Girl Moms,Back to School,T-Shirt,Sarcastic,Chaos Coordinator,Chaos Coordinator T-Shirt | Back to School | Girl Moms,back to school|teacher shirt|classroom decor|girl moms|girl gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00558,Dog Moms,Fathers Day,Sticker,Minimalist,Dog Mom Club,Dog Mom Club Sticker | Fathers Day | Dog Moms,fathers day gift|gift for dad|dad shirt|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00559,Graduation Families,Evergreen,Sweatshirt,Custom Name,Monogram Style,Monogram Style Sweatshirt | Evergreen | Graduation Families,funny gift|personalized gift|custom shirt|graduation families|graduation gift|sweatshirt|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00560,Fitness Moms,Back to School,T-Shirt,Pun,Read Sleep Repeat,Read Sleep Repeat T-Shirt | Back to School | Fitness Moms,back to school|teacher shirt|classroom decor|fitness moms|fitness gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00561,Girl Moms,Back to School,T-Shirt,Minimalist,Dog Mom Club,Dog Mom Club T-Shirt | Back to School | Girl Moms,back to school|teacher shirt|classroom decor|girl moms|girl gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00562,Grandmas/Nanas,Christmas,T-Shirt,Retro,Distressed Classic,Distressed Classic T-Shirt | Christmas | Grandmas/Nanas,christmas gift|holiday shirt|xmas mug|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00563,Dog Moms,Christmas,Sweatshirt,Sarcastic,Running on Vibes,Running on Vibes Sweatshirt | Christmas | Dog Moms,christmas gift|holiday shirt|xmas mug|dog moms|dog gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00564,Dog Moms,Christmas,Sweatshirt,Minimalist,Booktrovert,Booktrovert Sweatshirt | Christmas | Dog Moms,christmas gift|holiday shirt|xmas mug|dog moms|dog gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00565,Girl Moms,Fathers Day,Sweatshirt,Sentimental,Forever Proud,Forever Proud Sweatshirt | Fathers Day | Girl Moms,fathers day gift|gift for dad|dad shirt|girl moms|girl gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00566,New Moms,Halloween,Mug,Sentimental,Thank You for Everything,Thank You for Everything Mug | Halloween | New Moms,halloween shirt|spooky mug|cute halloween|new moms|new gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00567,New Moms,Fathers Day,Sweatshirt,Retro,Retro Script,Retro Script Sweatshirt | Fathers Day | New Moms,fathers day gift|gift for dad|dad shirt|new moms|new gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00568,Christian Moms,Graduation,Sticker,Sarcastic,Running on Vibes,Running on Vibes Sticker | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00569,Gamers,Fathers Day,Sticker,Minimalist,Class of 2026,Class of 2026 Sticker | Fathers Day | Gamers,fathers day gift|gift for dad|dad shirt|gamers|gamers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00570,Dental Hygienists,Back to School,Mug,Photo Style,Snapshot Memory,Snapshot Memory Mug | Back to School | Dental Hygienists,back to school|teacher shirt|classroom decor|dental hygienists|dental gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00571,Christian Moms,Graduation,Sticker,Photo Style,Memory Badge,Memory Badge Sticker | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00572,Plant Lovers,Christmas,Mug,Sarcastic,Not Today,Not Today Mug | Christmas | Plant Lovers,christmas gift|holiday shirt|xmas mug|plant lovers|plant gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00573,Boy Moms,Fathers Day,Sticker,Custom Name,Custom Role Name,Custom Role Name Sticker | Fathers Day | Boy Moms,fathers day gift|gift for dad|dad shirt|boy moms|boy gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00574,Christian Moms,Halloween,T-Shirt,Sarcastic,Chaos Coordinator,Chaos Coordinator T-Shirt | Halloween | Christian Moms,halloween shirt|spooky mug|cute halloween|christian moms|christian gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00575,Moms of 2+,Mothers Day,Mug,Photo Style,Polaroid Frame Style,Polaroid Frame Style Mug | Mothers Day | Moms of 2+,mothers day gift|gift for mom|mama gift|moms of 2+|moms gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00576,Grandmas/Nanas,Christmas,T-Shirt,Retro,Groovy Flowers,Groovy Flowers T-Shirt | Christmas | Grandmas/Nanas,christmas gift|holiday shirt|xmas mug|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,2.82,16.5,5.67,22.7,medium,backlog
LB-00577,Real Estate Agents,Mothers Day,Sticker,Pun,Holy Moly Guacamole,Holy Moly Guacamole Sticker | Mothers Day | Real Estate Agents,mothers day gift|gift for mom|mama gift|real estate agents|real gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00578,Therapists,Back to School,Mug,Retro,Throwback Type,Throwback Type Mug | Back to School | Therapists,back to school|teacher shirt|classroom decor|therapists|therapists gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00579,Gamers,Back to School,Sweatshirt,Minimalist,Dog Mom Club,Dog Mom Club Sweatshirt | Back to School | Gamers,back to school|teacher shirt|classroom decor|gamers|gamers gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00580,Dog Moms,Halloween,Sticker,Profession Pride,Proud to Teach,Proud to Teach Sticker | Halloween | Dog Moms,halloween shirt|spooky mug|cute halloween|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,medium,backlog
LB-00581,Book Lovers,Halloween,Sweatshirt,Minimalist,Nurse Life,Nurse Life Sweatshirt | Halloween | Book Lovers,halloween shirt|spooky mug|cute halloween|book lovers|book gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00582,New Moms,Graduation,Sticker,Custom Name,Custom Name Here,Custom Name Here Sticker | Graduation | New Moms,graduation gift|class of 2026|grad shirt|new moms|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00583,Cat Moms,Back to School,Mug,Retro,Retro Script,Retro Script Mug | Back to School | Cat Moms,back to school|teacher shirt|classroom decor|cat moms|cat gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
LB-00584,Book Lovers,Halloween,Sweatshirt,Retro,Vintage Sunset,Vintage Sunset Sweatshirt | Halloween | Book Lovers,halloween shirt|spooky mug|cute halloween|book lovers|book gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00585,Book Lovers,Mothers Day,Sweatshirt,Retro,Throwback Type,Throwback Type Sweatshirt | Mothers Day | Book Lovers,mothers day gift|gift for mom|mama gift|book lovers|book gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00586,Teachers,Mothers Day,Mug,Sarcastic,Barely Functioning,Barely Functioning Mug | Mothers Day | Teachers,mothers day gift|gift for mom|mama gift|teachers|teachers gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,high,backlog
LB-00587,Real Estate Agents,Fathers Day,Sticker,Profession Pride,Built for Service,Built for Service Sticker | Fathers Day | Real Estate Agents,fathers day gift|gift for dad|dad shirt|real estate agents|real gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,1.02,3.0,1.97,32.9,high,backlog
LB-00588,Plant Lovers,Christmas,Sweatshirt,Photo Style,Memory Badge,Memory Badge Sweatshirt | Christmas | Plant Lovers,christmas gift|holiday shirt|xmas mug|plant lovers|plant gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00589,Fitness Moms,Fathers Day,Sweatshirt,Sarcastic,Professionally Tired,Professionally Tired Sweatshirt | Fathers Day | Fitness Moms,fathers day gift|gift for dad|dad shirt|fitness moms|fitness gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,high,backlog
LB-00590,Moms of 2+,Evergreen,Sweatshirt,Retro,Groovy Flowers,Groovy Flowers Sweatshirt | Evergreen | Moms of 2+,funny gift|personalized gift|custom shirt|moms of 2+|moms gift|sweatshirt|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00591,Nurses,Evergreen,Sweatshirt,Pun,Grade A Chaos,Grade A Chaos Sweatshirt | Evergreen | Nurses,funny gift|personalized gift|custom shirt|nurses|nurses gift|sweatshirt|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,3.77,24.0,7.22,20.6,medium,backlog
LB-00592,Christian Moms,Christmas,Mug,Profession Pride,Proud to Teach,Proud to Teach Mug | Christmas | Christian Moms,christmas gift|holiday shirt|xmas mug|christian moms|christian gift|mug|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,16.99,2.06,12.5,2.43,14.3,medium,backlog
